SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,Premera Blue Cross of AK - All Plans ,Premera Blue Cross of AK - CHS Employees - All Plans ,Aetna HMO PPO POS - All Plans ,Aetna AK Care (State) HMO PPO POS - All Plans ,Pacific Health Coalition PPO - All Plans ,United Healthcare PPO POS - All Plans ,Cigna PPO - All Plans ,MODA PPO - All Plans ,Multiplan PPO - All Plans 
1315134,TB TEST CELL IM MEAS,86480,458,2/13/2023,229,137.4,210.222,430.062,222.588,210.222,321.058,308.692,259.228,305.486,329.302,342.126,430.062
1212949,PRAM-PE-GLY-PETR 26G,,25,2/13/2023,12.5,7.5,11.475,23.475,12.15,11.475,17.525,16.85,14.15,16.675,17.975,18.675,23.475
1854953,THER ACTVT-15MIN OT,97530,323,2/13/2023,161.5,96.9,148.257,303.297,156.978,148.257,226.423,217.702,182.818,215.441,232.237,241.281,303.297
7210979,DOCUS NA 10MG/ML 10M,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1317562,DPYD GENE COMMON,81232,557,2/13/2023,278.5,167.1,255.663,523.023,270.702,255.663,390.457,375.418,315.262,371.519,400.483,416.079,523.023
1630026,CT-ARTHROGRAM SI JTS,G0260,2658,2/13/2023,1329,797.4,1220.022,2495.862,1291.788,1220.022,1863.258,1791.492,1504.428,1772.886,1911.102,1985.526,2495.862
1814979,NEG PR WN LT50CM PT,97605,955,2/13/2023,477.5,286.5,438.345,896.745,464.13,438.345,669.455,643.67,540.53,636.985,686.645,713.385,896.745
1218763,NYSTAT 100KU/G CR30G,,136,2/13/2023,68,40.8,62.424,127.704,66.096,62.424,95.336,91.664,76.976,90.712,97.784,101.592,127.704
1317092,MOLEC PATH LEV 2,81401,1934,2/13/2023,967,580.2,887.706,1816.026,939.924,887.706,1355.734,1303.516,1094.644,1289.978,1390.546,1444.698,1816.026
7211862,TIROFIBAN 0.25MG INJ,J3246,17,2/13/2023,8.5,5.1,7.803,15.963,8.262,7.803,11.917,11.458,9.622,11.339,12.223,12.699,15.963
1314696,"HEP B CORE AB, IGM",86705,106,2/13/2023,53,31.8,48.654,99.534,51.516,48.654,74.306,71.444,59.996,70.702,76.214,79.182,99.534
1220192,AA5D20W/LYTES1000ML,,183,2/13/2023,91.5,54.9,83.997,171.837,88.938,83.997,128.283,123.342,103.578,122.061,131.577,136.701,171.837
1317040,COMPARATIVE ANALYS,81265,907,2/13/2023,453.5,272.1,416.313,851.673,440.802,416.313,635.807,611.318,513.362,604.969,652.133,677.529,851.673
1314821,PLTT NEUTRALIZATION,85597,174,2/13/2023,87,52.2,79.866,163.386,84.564,79.866,121.974,117.276,98.484,116.058,125.106,129.978,163.386
1217532,LIDOC-MPF 2% INJ 10M,,47,2/13/2023,23.5,14.1,21.573,44.133,22.842,21.573,32.947,31.678,26.602,31.349,33.793,35.109,44.133
215112,R&B OB PRIVATE,,3969,2/13/2023,1984.5,1190.7,1821.771,3726.891,1928.934,1821.771,2782.269,2675.106,2246.454,2647.323,2853.711,2964.843,3726.891
1314693,HIV1 AG HIV1 HIV2 AB,G0433,98,2/13/2023,49,29.4,44.982,92.022,47.628,44.982,68.698,66.052,55.468,65.366,70.462,73.206,92.022
1221065,MANNITOL 20% 500ML,,182,2/13/2023,91,54.6,83.538,170.898,88.452,83.538,127.582,122.668,103.012,121.394,130.858,135.954,170.898
1634900,SPINAL TAP DIAG W-IM,62328,4516,2/13/2023,2258,1354.8,2072.844,4240.524,2194.776,2072.844,3165.716,3043.784,2556.056,3012.172,3247.004,3373.452,4240.524
1691111,IR-PRIM ART MECH THR,SURG,40873,2/13/2023,20436.5,12261.9,18760.707,38379.747,19864.278,18760.707,28651.973,27548.402,23134.118,27262.291,29387.687,30532.131,38379.747
1314054,DRUG UNSPEC QUANT,80299,376,2/13/2023,188,112.8,172.584,353.064,182.736,172.584,263.576,253.424,212.816,250.792,270.344,280.872,353.064
1221008,D5.45NS/KCL20 1000ML,,182,2/13/2023,91,54.6,83.538,170.898,88.452,83.538,127.582,122.668,103.012,121.394,130.858,135.954,170.898
8691069,S-TC PLC STN ART EA,SURG,1117,2/13/2023,558.5,335.1,512.703,1048.863,542.862,512.703,783.017,752.858,632.222,745.039,803.123,834.399,1048.863
1410005,OTH STER SUPP LVL 5,,1480,2/13/2023,740,444,679.32,1389.72,719.28,679.32,1037.48,997.52,837.68,987.16,1064.12,1105.56,1389.72
282804,THERAPEUTIC DX SQ IM,96372,276,2/13/2023,138,82.8,126.684,259.164,134.136,126.684,193.476,186.024,156.216,184.092,198.444,206.172,259.164
1061524,S-TIB PER REV STN AT,SURG,86353,2/13/2023,43176.5,25905.9,39636.027,81085.467,41967.558,39636.027,60533.453,58201.922,48875.798,57597.451,62087.807,64505.691,81085.467
1522141,IMM ADM PNEU VACCINE,G0009,249,2/13/2023,124.5,74.7,114.291,233.811,121.014,114.291,174.549,167.826,140.934,166.083,179.031,186.003,233.811
1314164,CALCIUM TOTAL,82310,96,2/13/2023,48,28.8,44.064,90.144,46.656,44.064,67.296,64.704,54.336,64.032,69.024,71.712,90.144
1314228,DESOXYCORTICOSTERONE,82633,195,2/13/2023,97.5,58.5,89.505,183.105,94.77,89.505,136.695,131.43,110.37,130.065,140.205,145.665,183.105
282831,LDR PROCEDURE MINOR,SURG,301,2/13/2023,150.5,90.3,138.159,282.639,146.286,138.159,211.001,202.874,170.366,200.767,216.419,224.847,282.639
1217521,LIDOCAINE 2% INJ 20M,,47,2/13/2023,23.5,14.1,21.573,44.133,22.842,21.573,32.947,31.678,26.602,31.349,33.793,35.109,44.133
8691065,S-TIB-PER REVAS ADD,SURG,1266,2/13/2023,633,379.8,581.094,1188.774,615.276,581.094,887.466,853.284,716.556,844.422,910.254,945.702,1188.774
2070215,LEVEL 5 NP,G0463,1601,2/13/2023,800.5,480.3,734.859,1503.339,778.086,734.859,1122.301,1079.074,906.166,1067.867,1151.119,1195.947,1503.339
8061074,S-IVUS ADD VESSEL,SURG,7537,2/13/2023,3768.5,2261.1,3459.483,7077.243,3662.982,3459.483,5283.437,5079.938,4265.942,5027.179,5419.103,5630.139,7077.243
1221104,SOD CHLOR 3% 500ML,,182,2/13/2023,91,54.6,83.538,170.898,88.452,83.538,127.582,122.668,103.012,121.394,130.858,135.954,170.898
1315127,LIPOPROT BLD BY NMR,83704,232,2/13/2023,116,69.6,106.488,217.848,112.752,106.488,162.632,156.368,131.312,154.744,166.808,173.304,217.848
1417006,SUTURE LEVEL 7,,83,2/13/2023,41.5,24.9,38.097,77.937,40.338,38.097,58.183,55.942,46.978,55.361,59.677,62.001,77.937
7212208,DIGOXIN IMMUNE FAB,J1162,15000,2/13/2023,7500,4500,6885,14085,7290,6885,10515,10110,8490,10005,10785,11205,14085
1221357,FAT EMULS 20% 250ML,,182,2/13/2023,91,54.6,83.538,170.898,88.452,83.538,127.582,122.668,103.012,121.394,130.858,135.954,170.898
1612262,DEXA AXIAL,77080,862,2/13/2023,431,258.6,395.658,809.418,418.932,395.658,604.262,580.988,487.892,574.954,619.778,643.914,809.418
1211500,FEBUXOSTAT 40MG TAB,,50,2/13/2023,25,15,22.95,46.95,24.3,22.95,35.05,33.7,28.3,33.35,35.95,37.35,46.95
1641055,MR-CERV SPINE WO,72141,5315,2/13/2023,2657.5,1594.5,2439.585,4990.785,2583.09,2439.585,3725.815,3582.31,3008.29,3545.105,3821.485,3970.305,4990.785
1160111,GI LAB LEV 1 1ST 15,SURG,2820,2/13/2023,1410,846,1294.38,2647.98,1370.52,1294.38,1976.82,1900.68,1596.12,1880.94,2027.58,2106.54,2647.98
1315029,URINE PREG TEST QL,81025,201,2/13/2023,100.5,60.3,92.259,188.739,97.686,92.259,140.901,135.474,113.766,134.067,144.519,150.147,188.739
1633830,S-SALIVARY GLAND BX,SURG,2391,2/13/2023,1195.5,717.3,1097.469,2245.149,1162.026,1097.469,1676.091,1611.534,1353.306,1594.797,1719.129,1786.077,2245.149
1211643,ATROPINE 0.01MG INJ,J0461,0.5,2/13/2023,0.25,0.15,0.2295,0.4695,0.243,0.2295,0.3505,0.337,0.283,0.3335,0.3595,0.3735,0.4695
1210031,NICARDIP 25/10ML INJ,,175,2/13/2023,87.5,52.5,80.325,164.325,85.05,80.325,122.675,117.95,99.05,116.725,125.825,130.725,164.325
1061570,IC-PRQ DE CR REV AMI,C9606,55666,2/13/2023,27833,16699.8,25550.694,52270.374,27053.676,25550.694,39021.866,37518.884,31506.956,37129.222,40023.854,41582.502,52270.374
7211984,CEFUROXIME 750MG INJ,J0697,23,2/13/2023,11.5,6.9,10.557,21.597,11.178,10.557,16.123,15.502,13.018,15.341,16.537,17.181,21.597
1316417,DNA-RNA SEQUENCING,87153,368,2/13/2023,184,110.4,168.912,345.552,178.848,168.912,257.968,248.032,208.288,245.456,264.592,274.896,345.552
7210179,SOD BICARB 650MG TAB,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1317088,HLA1 TYP HR 1 AL EA,81381,563,2/13/2023,281.5,168.9,258.417,528.657,273.618,258.417,394.663,379.462,318.658,375.521,404.797,420.561,528.657
1211109,ACETYLCYS 20%INH 30M,,129,2/13/2023,64.5,38.7,59.211,121.131,62.694,59.211,90.429,86.946,73.014,86.043,92.751,96.363,121.131
1314892,TISSUE EX FOR FUNGI,87220,250,2/13/2023,125,75,114.75,234.75,121.5,114.75,175.25,168.5,141.5,166.75,179.75,186.75,234.75
1219471,NORETHINDRONE 5MG TB,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1218378,FUROSEMIDE 80MG TAB,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1610049,LE-PELVIS DR,72170,786,2/13/2023,393,235.8,360.774,738.054,381.996,360.774,550.986,529.764,444.876,524.262,565.134,587.142,738.054
1621566,US-UP EXT DPX ART UN,93931,561,2/13/2023,280.5,168.3,257.499,526.779,272.646,257.499,393.261,378.114,317.526,374.187,403.359,419.067,526.779
1854985,OT EVAL-LOW CMP COTA,97165,996,2/13/2023,498,298.8,457.164,935.244,484.056,457.164,698.196,671.304,563.736,664.332,716.124,744.012,935.244
1414400,CATH-INFUS PERIF 1,C1751,316,2/13/2023,158,94.8,145.044,296.724,153.576,145.044,221.516,212.984,178.856,210.772,227.204,236.052,296.724
1631548,CT-LOWER EXT WO,73700,3015,2/13/2023,1507.5,904.5,1383.885,2831.085,1465.29,1383.885,2113.515,2032.11,1706.49,2011.005,2167.785,2252.205,2831.085
1217588,DOCUSATE NA 100MG CP,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1212119,ADRENL/EPINEP 0.1MG,J0171,4.7,2/13/2023,2.35,1.41,2.1573,4.4133,2.2842,2.1573,3.2947,3.1678,2.6602,3.1349,3.3793,3.5109,4.4133
1621639,US-BREAST LIMITED,76642,684,2/13/2023,342,205.2,313.956,642.276,332.424,313.956,479.484,461.016,387.144,456.228,491.796,510.948,642.276
1693891,S-BX SOFT TISS BACK,SURG,6857,2/13/2023,3428.5,2057.1,3147.363,6438.723,3332.502,3147.363,4806.757,4621.618,3881.062,4573.619,4930.183,5122.179,6438.723
1211162,HEPARIN 1000U INJ,J1644,3.5,2/13/2023,1.75,1.05,1.6065,3.2865,1.701,1.6065,2.4535,2.359,1.981,2.3345,2.5165,2.6145,3.2865
1414052,BONE CEMENT 3,C1713,798,2/13/2023,399,239.4,366.282,749.322,387.828,366.282,559.398,537.852,451.668,532.266,573.762,596.106,749.322
1610036,SP-CRV SPNE 6VPLS DR,72052,1074,2/13/2023,537,322.2,492.966,1008.486,521.964,492.966,752.874,723.876,607.884,716.358,772.206,802.278,1008.486
1855041,SLF CR MGT-15MN COTA,97535,293,2/13/2023,146.5,87.9,134.487,275.127,142.398,134.487,205.393,197.482,165.838,195.431,210.667,218.871,275.127
8691082,S-INJ AIR CONT PERIT,49400,693,2/13/2023,346.5,207.9,318.087,650.727,336.798,318.087,485.793,467.082,392.238,462.231,498.267,517.671,650.727
1216942,APAP 160MG/5ML 5ML,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
415114,R&B MNTL HLTH PRIV,,13332,2/13/2023,6666,3999.6,6119.388,12518.748,6479.352,6119.388,9345.732,8985.768,7545.912,8892.444,9585.708,9959.004,12518.748
7212306,RASBURICASE INJ .5MG,J2783,1075,2/13/2023,537.5,322.5,493.425,1009.425,522.45,493.425,753.575,724.55,608.45,717.025,772.925,803.025,1009.425
7212155,MEROPENEM 100MG INJ,J2185,7.2,2/13/2023,3.6,2.16,3.3048,6.7608,3.4992,3.3048,5.0472,4.8528,4.0752,4.8024,5.1768,5.3784,6.7608
1693784,S-RPLC COMP T CVC WO,SURG,11777,2/13/2023,5888.5,3533.1,5405.643,11058.603,5723.622,5405.643,8255.677,7937.698,6665.782,7855.259,8467.663,8797.419,11058.603
7211731,H-COD7.5/APAP325MGTB,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1217185,VENLAFAXI 37.5M SRCP,,17,2/13/2023,8.5,5.1,7.803,15.963,8.262,7.803,11.917,11.458,9.622,11.339,12.223,12.699,15.963
1314478,"SUGARS, SING, QUANT",84378,65,2/13/2023,32.5,19.5,29.835,61.035,31.59,29.835,45.565,43.81,36.79,43.355,46.735,48.555,61.035
1414004,ANCHOR/SCRW LEVEL 4,C1713,1575,2/13/2023,787.5,472.5,722.925,1478.925,765.45,722.925,1104.075,1061.55,891.45,1050.525,1132.425,1176.525,1478.925
1613772,S-JOINT ASP-INJ IM,20605,1051,2/13/2023,525.5,315.3,482.409,986.889,510.786,482.409,736.751,708.374,594.866,701.017,755.669,785.097,986.889
1417386,CATH IVL CORNRY LV1,C1761,15002,2/13/2023,7501,4500.6,6885.918,14086.878,7290.972,6885.918,10516.402,10111.348,8491.132,10006.334,10786.438,11206.494,14086.878
1217169,URSODIOL 300MG CAP,,32,2/13/2023,16,9.6,14.688,30.048,15.552,14.688,22.432,21.568,18.112,21.344,23.008,23.904,30.048
8691165,MODSED OTH ADD15MIN,99157,225,2/13/2023,112.5,67.5,103.275,211.275,109.35,103.275,157.725,151.65,127.35,150.075,161.775,168.075,211.275
282823,PULSE OXIMTRY SINGLE,94760,46,2/13/2023,23,13.8,21.114,43.194,22.356,21.114,32.246,31.004,26.036,30.682,33.074,34.362,43.194
1814989,PT EVAL- MOD CMP PTA,97162,633,2/13/2023,316.5,189.9,290.547,594.387,307.638,290.547,443.733,426.642,358.278,422.211,455.127,472.851,594.387
1621585,US-UMBIL ARTER ECHO,76820,1040,2/13/2023,520,312,477.36,976.56,505.44,477.36,729.04,700.96,588.64,693.68,747.76,776.88,976.56
1211093,ROPIVACAINE 1MG INJ,J2795,0.7,2/13/2023,0.35,0.21,0.3213,0.6573,0.3402,0.3213,0.4907,0.4718,0.3962,0.4669,0.5033,0.5229,0.6573
1691359,IR-RVSC ESWL STNT AT,SURG,49206,2/13/2023,24603,14761.8,22585.554,46204.434,23914.116,22585.554,34493.406,33164.844,27850.596,32820.402,35379.114,36756.882,46204.434
1314621,IMMUNOFIXATION ELECT,86334,285,2/13/2023,142.5,85.5,130.815,267.615,138.51,130.815,199.785,192.09,161.31,190.095,204.915,212.895,267.615
1621529,US-TRANSVAGINAL,76830,889,2/13/2023,444.5,266.7,408.051,834.771,432.054,408.051,623.189,599.186,503.174,592.963,639.191,664.083,834.771
1210736,MAGNES SULF 500MGINJ,J3475,91,2/13/2023,45.5,27.3,41.769,85.449,44.226,41.769,63.791,61.334,51.506,60.697,65.429,67.977,85.449
1218821,LIDOCAINE-MPF1% 2ML,,47,2/13/2023,23.5,14.1,21.573,44.133,22.842,21.573,32.947,31.678,26.602,31.349,33.793,35.109,44.133
1211550,SUCCIN 200MG/10 SYR,,61,2/13/2023,30.5,18.3,27.999,57.279,29.646,27.999,42.761,41.114,34.526,40.687,43.859,45.567,57.279
1221180,DEXTROSE 50% 500ML,,182,2/13/2023,91,54.6,83.538,170.898,88.452,83.538,127.582,122.668,103.012,121.394,130.858,135.954,170.898
1061509,CC-L HRT ART-GRF ANG,93459,85952,2/13/2023,42976,25785.6,39451.968,80708.928,41772.672,39451.968,60252.352,57931.648,48648.832,57329.984,61799.488,64206.144,80708.928
1314728,VARICELLA-ZOSTER AB,86787,229,2/13/2023,114.5,68.7,105.111,215.031,111.294,105.111,160.529,154.346,129.614,152.743,164.651,171.063,215.031
1217519,LIDOCAINE 2% GEL10ML,,42,2/13/2023,21,12.6,19.278,39.438,20.412,19.278,29.442,28.308,23.772,28.014,30.198,31.374,39.438
1050141,NM-MYOCRD SPECT SNGL,78451,6483,2/13/2023,3241.5,1944.9,2975.697,6087.537,3150.738,2975.697,4544.583,4369.542,3669.378,4324.161,4661.277,4842.801,6087.537
1414001,ANCHOR/SCRW LEVEL 1,C1713,436,2/13/2023,218,130.8,200.124,409.404,211.896,200.124,305.636,293.864,246.776,290.812,313.484,325.692,409.404
1414375,CATHETER GUIDING 1,C1887,1211,2/13/2023,605.5,363.3,555.849,1137.129,588.546,555.849,848.911,816.214,685.426,807.737,870.709,904.617,1137.129
1314203,COLLAGEN CROSSLINKS,82523,404,2/13/2023,202,121.2,185.436,379.356,196.344,185.436,283.204,272.296,228.664,269.468,290.476,301.788,379.356
1212993,IVIG (OCTAGAM) 500MG,J1568,310,2/13/2023,155,93,142.29,291.09,150.66,142.29,217.31,208.94,175.46,206.77,222.89,231.57,291.09
1691358,IR-RVSC IV ESWL ATHR,SURG,49206,2/13/2023,24603,14761.8,22585.554,46204.434,23914.116,22585.554,34493.406,33164.844,27850.596,32820.402,35379.114,36756.882,46204.434
1651105,NM-BRAIN CSF CISTERN,78630,4088,2/13/2023,2044,1226.4,1876.392,3838.632,1986.768,1876.392,2865.688,2755.312,2313.808,2726.696,2939.272,3053.736,3838.632
1612263,DEXA PERIPHERAL,77081,369,2/13/2023,184.5,110.7,169.371,346.491,179.334,169.371,258.669,248.706,208.854,246.123,265.311,275.643,346.491
1214375,METHYLENE BLUE.5%10M,,937,2/13/2023,468.5,281.1,430.083,879.843,455.382,430.083,656.837,631.538,530.342,624.979,673.703,699.939,879.843
1314438,PREGNENOLONE,84140,151,2/13/2023,75.5,45.3,69.309,141.789,73.386,69.309,105.851,101.774,85.466,100.717,108.569,112.797,141.789
7212147,CEFOTAXIME NA 1GM,J0698,44,2/13/2023,22,13.2,20.196,41.316,21.384,20.196,30.844,29.656,24.904,29.348,31.636,32.868,41.316
1610026,SP-NECK SOFT TISS DR,70360,761,2/13/2023,380.5,228.3,349.299,714.579,369.846,349.299,533.461,512.914,430.726,507.587,547.159,568.467,714.579
165206,R&B M/S PVT TELEM,,10844,2/13/2023,5422,3253.2,4977.396,10182.516,5270.184,4977.396,7601.644,7308.856,6137.704,7232.948,7796.836,8100.468,10182.516
1533144,ADM COV2 VAC (P) 1ST,0001A,59,2/13/2023,29.5,17.7,27.081,55.401,28.674,27.081,41.359,39.766,33.394,39.353,42.421,44.073,55.401
1211542,CEFTRIAXONE 250MGINJ,J0696,5.8,2/13/2023,2.9,1.74,2.6622,5.4462,2.8188,2.6622,4.0658,3.9092,3.2828,3.8686,4.1702,4.3326,5.4462
1532142,IMM ADM 1ST VACCINE,90471,249,2/13/2023,124.5,74.7,114.291,233.811,121.014,114.291,174.549,167.826,140.934,166.083,179.031,186.003,233.811
8691162,MODSED SAME ADD15MIN,99153,279,2/13/2023,139.5,83.7,128.061,261.981,135.594,128.061,195.579,188.046,157.914,186.093,200.601,208.413,261.981
1217651,FAMOTIDINE 20MG/2ML,,47,2/13/2023,23.5,14.1,21.573,44.133,22.842,21.573,32.947,31.678,26.602,31.349,33.793,35.109,44.133
1217611,ENTACAPONE 200MG TAB,,19,2/13/2023,9.5,5.7,8.721,17.841,9.234,8.721,13.319,12.806,10.754,12.673,13.661,14.193,17.841
1020030,EEG 41-60 MIN,95812,2521,2/13/2023,1260.5,756.3,1157.139,2367.219,1225.206,1157.139,1767.221,1699.154,1426.886,1681.507,1812.599,1883.187,2367.219
8061047,S-ABDOMEN 2ND ORDER,36246,2092,2/13/2023,1046,627.6,960.228,1964.388,1016.712,960.228,1466.492,1410.008,1184.072,1395.364,1504.148,1562.724,1964.388
1621579,US-PLV PRG TRNSV,76817,911,2/13/2023,455.5,273.3,418.149,855.429,442.746,418.149,638.611,614.014,515.626,607.637,655.009,680.517,855.429
282801,LABOR LEVEL 1 PER HR,,877,2/13/2023,438.5,263.1,402.543,823.503,426.222,402.543,614.777,591.098,496.382,584.959,630.563,655.119,823.503
8621129,US-PLV PRG 14 WKS AD,76802,466,2/13/2023,233,139.8,213.894,437.574,226.476,213.894,326.666,314.084,263.756,310.822,335.054,348.102,437.574
1314341,IRON BINDING CAPACIT,83550,188,2/13/2023,94,56.4,86.292,176.532,91.368,86.292,131.788,126.712,106.408,125.396,135.172,140.436,176.532
1314606,TUMR AG CA15-3 27-29,86300,279,2/13/2023,139.5,83.7,128.061,261.981,135.594,128.061,195.579,188.046,157.914,186.093,200.601,208.413,261.981
1631549,CT-LOWER EXT W,73701,3786,2/13/2023,1893,1135.8,1737.774,3555.054,1839.996,1737.774,2653.986,2551.764,2142.876,2525.262,2722.134,2828.142,3555.054
1211167,NITROFUR MONO 100MG,,21,2/13/2023,10.5,6.3,9.639,19.719,10.206,9.639,14.721,14.154,11.886,14.007,15.099,15.687,19.719
1621524,US-FETAL BIO NONST,76819,1255,2/13/2023,627.5,376.5,576.045,1178.445,609.93,576.045,879.755,845.87,710.33,837.085,902.345,937.485,1178.445
1210539,HEPARIN 1000U INJ,J1644,47,2/13/2023,23.5,14.1,21.573,44.133,22.842,21.573,32.947,31.678,26.602,31.349,33.793,35.109,44.133
1314691,HISTOPLASMA,86698,149,2/13/2023,74.5,44.7,68.391,139.911,72.414,68.391,104.449,100.426,84.334,99.383,107.131,111.303,139.911
1217512,LEVOTHYROXINE 150MCG,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1314844,CULT STL BACT W-ISOL,87045,469,2/13/2023,234.5,140.7,215.271,440.391,227.934,215.271,328.769,316.106,265.454,312.823,337.211,350.343,440.391
1533148,ADM COV2 VAC (M) 1ST,0011A,59,2/13/2023,29.5,17.7,27.081,55.401,28.674,27.081,41.359,39.766,33.394,39.353,42.421,44.073,55.401
1217687,FENTANY 100MCG/HR PT,,254,2/13/2023,127,76.2,116.586,238.506,123.444,116.586,178.054,171.196,143.764,169.418,182.626,189.738,238.506
1050075,NI-TTE STRESS WWO,C8928,3676,2/13/2023,1838,1102.8,1687.284,3451.764,1786.536,1687.284,2576.876,2477.624,2080.616,2451.892,2643.044,2745.972,3451.764
1314535,DIRECT COOMBS TEST,86880,76,2/13/2023,38,22.8,34.884,71.364,36.936,34.884,53.276,51.224,43.016,50.692,54.644,56.772,71.364
1217229,GLIMEPIRIDE 2MG TAB,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1314895,VIRUS INOCULAT TISSU,87252,412,2/13/2023,206,123.6,189.108,386.868,200.232,189.108,288.812,277.688,233.192,274.804,296.228,307.764,386.868
1533146,ADM COV2 VAC (P) 2ND,0002A,59,2/13/2023,29.5,17.7,27.081,55.401,28.674,27.081,41.359,39.766,33.394,39.353,42.421,44.073,55.401
1610086,LE-KNEE BI AP STD DR,73565,313,2/13/2023,156.5,93.9,143.667,293.907,152.118,143.667,219.413,210.962,177.158,208.771,225.047,233.811,293.907
1217361,PROMET6.25-COD10/5ML,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1523130,THER AD IVP SAME MED,96376,668,2/13/2023,334,200.4,306.612,627.252,324.648,306.612,468.268,450.232,378.088,445.556,480.292,498.996,627.252
282824,IMM ADM HEP B VACCIN,G0010,228,2/13/2023,114,68.4,104.652,214.092,110.808,104.652,159.828,153.672,129.048,152.076,163.932,170.316,214.092
1218475,ACETAZOLA 500MG ERCP,,20,2/13/2023,10,6,9.18,18.78,9.72,9.18,14.02,13.48,11.32,13.34,14.38,14.94,18.78
1610092,LE-FOOT 3V PLUS DR,73630,693,2/13/2023,346.5,207.9,318.087,650.727,336.798,318.087,485.793,467.082,392.238,462.231,498.267,517.671,650.727
8691022,S-INJ KNEE ARTHRO,27369,786,2/13/2023,393,235.8,360.774,738.054,381.996,360.774,550.986,529.764,444.876,524.262,565.134,587.142,738.054
1210235,AMIODARONE 30MG INJ,J0282,2.9,2/13/2023,1.45,0.87,1.3311,2.7231,1.4094,1.3311,2.0329,1.9546,1.6414,1.9343,2.0851,2.1663,2.7231
1212348,VILAZODONE 40MG TAB,,43,2/13/2023,21.5,12.9,19.737,40.377,20.898,19.737,30.143,28.982,24.338,28.681,30.917,32.121,40.377
1815045,THER ACTVT-15MIN PTA,97530,323,2/13/2023,161.5,96.9,148.257,303.297,156.978,148.257,226.423,217.702,182.818,215.441,232.237,241.281,303.297
1314129,AMINO ACID SING QUAL,82127,66,2/13/2023,33,19.8,30.294,61.974,32.076,30.294,46.266,44.484,37.356,44.022,47.454,49.302,61.974
1218389,LITHIUM CA 450MGCRTB,,11,2/13/2023,5.5,3.3,5.049,10.329,5.346,5.049,7.711,7.414,6.226,7.337,7.909,8.217,10.329
1623834,S-BX MUSCLE PERC NDL,SURG,1947,2/13/2023,973.5,584.1,893.673,1828.233,946.242,893.673,1364.847,1312.278,1102.002,1298.649,1399.893,1454.409,1828.233
1217294,CEFUROXIME 250MG TAB,,18,2/13/2023,9,5.4,8.262,16.902,8.748,8.262,12.618,12.132,10.188,12.006,12.942,13.446,16.902
1921220,IV THERAPY EA AD HR,96366,355,2/13/2023,177.5,106.5,162.945,333.345,172.53,162.945,248.855,239.27,200.93,236.785,255.245,265.185,333.345
1218331,FAMOTIDINE 40MG/4ML,,47,2/13/2023,23.5,14.1,21.573,44.133,22.842,21.573,32.947,31.678,26.602,31.349,33.793,35.109,44.133
1660048,SP-LS SPINE W BND DR,72114,966,2/13/2023,483,289.8,443.394,907.074,469.476,443.394,677.166,651.084,546.756,644.322,694.554,721.602,907.074
1321096,ELECTRON MICROSCOPY,88348,3686,2/13/2023,1843,1105.8,1691.874,3461.154,1791.396,1691.874,2583.886,2484.364,2086.276,2458.562,2650.234,2753.442,3461.154
1214285,PREDNISONE 1MG ORAL,J7512,5.5,2/13/2023,2.75,1.65,2.5245,5.1645,2.673,2.5245,3.8555,3.707,3.113,3.6685,3.9545,4.1085,5.1645
1314706,LYMPH CHORIOMENINGIT,86727,67,2/13/2023,33.5,20.1,30.753,62.913,32.562,30.753,46.967,45.158,37.922,44.689,48.173,50.049,62.913
1314843,CULTURE BLOOD BACTER,87040,485,2/13/2023,242.5,145.5,222.615,455.415,235.71,222.615,339.985,326.89,274.51,323.495,348.715,362.295,455.415
1210609,LIDO-MPF 0.5% 50ML,,78,2/13/2023,39,23.4,35.802,73.242,37.908,35.802,54.678,52.572,44.148,52.026,56.082,58.266,73.242
